Gene	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3848	TCGA-AA-A00F	TCGA-AA-A00O	TCGA-AA-A017	TCGA-AA-A01C	TCGA-AA-A01F	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AF-2692	TCGA-AF-3913	TCGA-AG-3574	TCGA-AG-3584	TCGA-AG-3593	TCGA-AG-4007	TCGA-AG-A014	TCGA-AG-A016	TCGA-AG-A01J	TCGA-AG-A01N	TCGA-AG-A032	TCGA-AA-3552	TCGA-AA-3561	TCGA-AA-3666	TCGA-AA-3818	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00K	TCGA-AA-A00U	TCGA-AA-A01I	TCGA-AA-A024	TCGA-AA-A029	TCGA-AF-2691	TCGA-AG-3580	TCGA-AG-A008	TCGA-AG-A00C	TCGA-AG-A00H	TCGA-AG-A00Y	TCGA-AG-A011	TCGA-AG-A015	TCGA-AG-A01L	TCGA-AG-A02X	TCGA-A6-3807	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3554	TCGA-AA-3664	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3864	TCGA-AA-A004	TCGA-AA-A00A	TCGA-AA-A00E	TCGA-AA-A00J	TCGA-AA-A00N	TCGA-AA-A00R	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01K	TCGA-AA-A02R	TCGA-AF-3400	TCGA-AG-3594	TCGA-AG-A002
NOP2	3.70043971814109	4.58496250072116	2	4.16992500144231	3.58496250072116	3	3.4594316186373	3.32192809488736	3.58496250072116	3.16992500144231	3.70043971814109	3.8073549220576	3	3.58496250072116	2.8073549220576	4.08746284125034	3.16992500144231	3	4.4594316186373	3.4594316186373	2.58496250072116	3.8073549220576	3.32192809488736	3.58496250072116	3.8073549220576	3.90689059560852	2.58496250072116	2.32192809488736	3.90689059560852	2.32192809488736	4.08746284125034	3.8073549220576	2	4.32192809488736	4.32192809488736	3.8073549220576	3.4594316186373	3.70043971814109	3.32192809488736	4.32192809488736	3	3.90689059560852	3	2.32192809488736	2.58496250072116	2.58496250072116	3.16992500144231	1.58496250072116	3.32192809488736	3.16992500144231	4	4.08746284125034	2.58496250072116	3.70043971814109	3.16992500144231	4.24792751344359	2	3.24792751344359	4.08746284125034	2.8073549220576	1.58496250072116	3.39231742277876	1	2.32192809488736	2.8073549220576	3.90689059560852	2.8073549220576	3.4594316186373	2.8073549220576
NOP56	4.70043971814109	4.08746284125034	3.8073549220576	5.12928301694497	4.16992500144231	5.16992500144231	5.16992500144231	5.04439411935845	4	5.28540221886225	5.04439411935845	4.52356195605701	5	4.70043971814109	4.58496250072116	4.52356195605701	4.32192809488736	4.95419631038687	4.90689059560852	4.08746284125034	4.16992500144231	5.08746284125034	4.52356195605701	4.70043971814109	4.39231742277876	5.12928301694497	4.64385618977472	4.39231742277876	4.85798099512757	3.90689059560852	5.4262647547021	4.39231742277876	4.39231742277876	5	4.52356195605701	4.75488750216347	4.58496250072116	4.24792751344359	4.64385618977472	5.7279204545632	4.90689059560852	4.75488750216347	3.8073549220576	3.90689059560852	4.52356195605701	4.70043971814109	4.75488750216347	3.70043971814109	4.4594316186373	4.08746284125034	4.70043971814109	4.85798099512757	4.32192809488736	4.70043971814109	2.8073549220576	4.58496250072116	4.52356195605701	4.35755200461808	4.58496250072116	4.32192809488736	3.08746284125034	4.39231742277876	3.8073549220576	3.90689059560852	4.24792751344359	4.24792751344359	3.8073549220576	4.75488750216347	3.70043971814109
NOP58	4.4594316186373	3.4594316186373	3.90689059560852	4.75488750216347	3.90689059560852	4.75488750216347	4.4594316186373	4.58496250072116	3.58496250072116	4.58496250072116	4.32192809488736	3.90689059560852	4.24792751344359	4.39231742277876	4.16992500144231	3.8073549220576	4	4	4.58496250072116	4	4.39231742277876	4.08746284125034	4.70043971814109	4.24792751344359	4.08746284125034	4.85798099512757	4.24792751344359	4.24792751344359	4.4594316186373	2.70043971814109	4.58496250072116	4.32192809488736	4.24792751344359	4.4594316186373	3.70043971814109	4.32192809488736	4.64385618977472	3.90689059560852	4.08746284125034	4.75488750216347	4.24792751344359	4	4.32192809488736	3.32192809488736	4.08746284125034	4.32192809488736	4.24792751344359	3.16992500144231	3.4594316186373	3.70043971814109	4.08746284125034	4.64385618977472	3.90689059560852	4.32192809488736	3.16992500144231	4.4594316186373	4.16992500144231	4.16992500144231	4.32192809488736	4.08746284125034	2.58496250072116	4.28540221886225	3.8073549220576	2.8073549220576	3.70043971814109	3.70043971814109	3.32192809488736	4.39231742277876	3
NOP9	2.58496250072116	2	1.58496250072116	2.8073549220576	1	2	2.58496250072116	2.8073549220576	2.8073549220576	2.32192809488736	2.32192809488736	1.58496250072116	2	2	1.58496250072116	2.58496250072116	1.58496250072116	2.32192809488736	3	2	0	2.32192809488736	2.8073549220576	1	3	2.32192809488736	1.58496250072116	0	2.32192809488736	1	2	2	0	1	3.32192809488736	1	1.58496250072116	2	1	2.58496250072116	2.58496250072116	2.32192809488736	2	2	2	1	2.32192809488736	2.32192809488736	0	2	1.58496250072116	1	1.58496250072116	2.58496250072116	2.32192809488736	1	1	1.58496250072116	2	2.32192809488736	1.32192809488736	1	1.58496250072116	1.58496250072116	1.58496250072116	1	1.58496250072116	2	2.32192809488736
NOS2	0	0	0	1	0	0	0	0	3.70043971814109	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2.32192809488736	0	0	0	1	0	0	0	0	0	0	0	1	0	3.16992500144231	2	0	2.58496250072116	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NOTUM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPC2	2.32192809488736	1.58496250072116	1.58496250072116	2.32192809488736	1.58496250072116	1.58496250072116	2.58496250072116	2.32192809488736	1	1.58496250072116	1.58496250072116	1	2.32192809488736	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736	1	2.32192809488736	2	1	2	1	1.58496250072116	2	1	1	2	1.58496250072116	2.8073549220576	1.58496250072116	2.58496250072116	1	1.58496250072116	2	0	2.4594316186373	2	2	2	2.32192809488736	0	2.8073549220576	1.58496250072116	2	1	1.58496250072116	1.58496250072116	0	1.58496250072116	1.58496250072116	2.32192809488736	1	1	2.58496250072116	2.70043971814109	2.32192809488736	1	2.58496250072116	2.58496250072116	2.58496250072116	1.58496250072116	2	2.32192809488736	3	1.58496250072116	1.58496250072116
NPEPL1	0	2.32192809488736	1	1	1	2.58496250072116	1	1	1	2	1	0	0	0	0	0	0	2	1	1	1	2.8073549220576	1	1.58496250072116	0	0	1.58496250072116	1	0	1	0	0	0	0	1	0	1	1	0	1.58496250072116	1.58496250072116	0	0	0	0	0	0	0	1.58496250072116	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0
NPEPPS	5.12928301694497	5.04439411935845	4.75488750216347	5.20945336562895	5.04439411935845	5.24792751344359	5.49185309632967	5.24792751344359	4.52356195605701	4.95419631038687	4.4594316186373	4.58496250072116	5.35755200461808	5.12928301694497	4.64385618977472	5.28540221886225	5.16992500144231	4.58496250072116	5.32192809488736	4.58496250072116	4.90689059560852	5	4.32192809488736	5.28540221886225	4.24792751344359	4.95419631038687	4.8073549220576	5.04439411935845	4.90689059560852	4.70043971814109	5.16992500144231	5	4.32192809488736	5.32192809488736	3.4594316186373	4.75488750216347	4.70043971814109	4.58496250072116	5.18982455888002	5.35755200461808	5.04439411935845	5.39231742277876	4.58496250072116	4	4.85798099512757	4.95419631038687	5.24792751344359	4.39231742277876	4.95419631038687	5.12928301694497	5.12928301694497	4.75488750216347	5.28540221886225	4.85798099512757	4.39231742277876	4.24792751344359	5.20945336562895	4.93073733756289	5.4262647547021	4.64385618977472	4.28540221886225	5.08746284125034	5	3.90689059560852	4.90689059560852	4.75488750216347	4.58496250072116	5.28540221886225	4.4594316186373
NPLOC4	2	2.32192809488736	1.58496250072116	2.32192809488736	1.58496250072116	2.58496250072116	1.58496250072116	2	1	0	2	1.58496250072116	2.32192809488736	2.32192809488736	2.58496250072116	2.32192809488736	1.58496250072116	1	1.58496250072116	0	2.32192809488736	0	2	2	2	2	1	1.58496250072116	2.58496250072116	1.32192809488736	1.58496250072116	2	1.58496250072116	1.58496250072116	2	2.58496250072116	1	1.58496250072116	2.4594316186373	1.58496250072116	2.32192809488736	1	0	1	2	2.58496250072116	2.32192809488736	2.58496250072116	0	2.32192809488736	2.58496250072116	3	2.32192809488736	1	0	1.58496250072116	2	1.58496250072116	1	2.32192809488736	1.32192809488736	2.70043971814109	1	1	2.8073549220576	2.32192809488736	1	2.58496250072116	2.58496250072116
NPM1	5.75488750216347	3.70043971814109	5.04439411935845	6.35755200461808	5.08746284125034	4.70043971814109	5.52356195605701	5.55458885167764	4.24792751344359	4.4594316186373	5.04439411935845	6.02236781302845	5.12928301694497	4.70043971814109	5.7279204545632	4.75488750216347	4.90689059560852	2.58496250072116	5.58496250072116	3.70043971814109	4.8073549220576	4.08746284125034	5	4.90689059560852	4	5.6724253419715	5.24792751344359	4.75488750216347	5	3.8073549220576	6.4262647547021	5.12928301694497	4.32192809488736	5.75488750216347	3.58496250072116	4.64385618977472	5.6724253419715	4	5.49185309632967	5.4594316186373	4.85798099512757	4.95419631038687	5.95419631038687	4.24792751344359	4.90689059560852	4.8073549220576	4.90689059560852	4	3.58496250072116	4.08746284125034	5.12928301694497	5.24792751344359	4.8073549220576	5.32192809488736	4.85798099512757	4.85798099512757	5.12928301694497	4.55458885167764	5.6724253419715	4.58496250072116	4.35755200461808	5.82017896241519	4.39231742277876	4	5.20945336562895	5.6724253419715	4.58496250072116	5	3.4594316186373
NQO1	1.58496250072116	0	1.58496250072116	3	2.32192809488736	4.39231742277876	3.32192809488736	4	4.24792751344359	3.32192809488736	1.58496250072116	2.32192809488736	2.58496250072116	1.58496250072116	0	2.8073549220576	2.32192809488736	1.58496250072116	5.04439411935845	2	1	3.4594316186373	2.58496250072116	3.58496250072116	4.52356195605701	4.24792751344359	1.58496250072116	1	2.8073549220576	0	3.32192809488736	3.4594316186373	3.90689059560852	3	2.8073549220576	4.16992500144231	3.32192809488736	3.16992500144231	2.58496250072116	1.58496250072116	2.8073549220576	0	3.70043971814109	1.58496250072116	2	1.58496250072116	1.58496250072116	2.58496250072116	1	3.8073549220576	3	0	2	2.8073549220576	1	4.70043971814109	1.58496250072116	3.8073549220576	3.90689059560852	4.32192809488736	1.8073549220576	0	1	2.58496250072116	3.16992500144231	2	2.8073549220576	1	2.58496250072116
NRD1	1	1	1	0	1	1	2	0	1.58496250072116	1	0	0	2.32192809488736	0	2.32192809488736	0	1	2	2.32192809488736	1.58496250072116	0	1.58496250072116	0	2	1.58496250072116	1	1.58496250072116	1	2.32192809488736	1.32192809488736	2.58496250072116	2.32192809488736	1.58496250072116	1	0	2.32192809488736	2.8073549220576	1.58496250072116	1.8073549220576	1.58496250072116	2.32192809488736	1.58496250072116	2	1.58496250072116	0	0	2.32192809488736	1.58496250072116	1.58496250072116	1.58496250072116	2	1	0	2	0	1.58496250072116	0	1	3	1.58496250072116	0	2.32192809488736	1	0	1	0	1.58496250072116	2.58496250072116	1.58496250072116
NRP1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	3	0	0	1	0	1	1.58496250072116	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1.58496250072116	1	0	1	1	0	0	1.58496250072116	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	2	0	0	1	0	0	0	0
NSDHL	1.58496250072116	2.8073549220576	1	2.32192809488736	2	2	2.32192809488736	1.58496250072116	3.4594316186373	2.32192809488736	2.32192809488736	2	3.16992500144231	2.32192809488736	1	2.58496250072116	1	2.58496250072116	3.8073549220576	2	2.32192809488736	2	1.58496250072116	2.58496250072116	2.32192809488736	2.8073549220576	1.58496250072116	2	2	1	2.32192809488736	3	2	3	2.8073549220576	1.58496250072116	1.58496250072116	2.58496250072116	1.8073549220576	2.58496250072116	2.32192809488736	1.58496250072116	1.58496250072116	2	2.58496250072116	2	2.58496250072116	0	1.58496250072116	2.32192809488736	2.8073549220576	0	1	2	1.58496250072116	2	1.58496250072116	2.32192809488736	2	1.58496250072116	1.32192809488736	1.32192809488736	0	2	2	1	2.32192809488736	2.32192809488736	0
NSF	3.90689059560852	4	4.39231742277876	4.16992500144231	4	4.75488750216347	4.58496250072116	4.70043971814109	4.32192809488736	4.32192809488736	3.58496250072116	3.70043971814109	4.75488750216347	3.58496250072116	3.32192809488736	4.24792751344359	4	4.32192809488736	4.4594316186373	4.08746284125034	3.90689059560852	3.90689059560852	3.58496250072116	4.8073549220576	4.8073549220576	3.90689059560852	4.16992500144231	4	4.4594316186373	3.75488750216347	4.32192809488736	3.58496250072116	4.24792751344359	4	3.8073549220576	4	4.16992500144231	3.70043971814109	4.49185309632967	4.70043971814109	3.70043971814109	4.32192809488736	4.32192809488736	3.8073549220576	4.58496250072116	3.70043971814109	4.52356195605701	3.32192809488736	4.39231742277876	4	4.4594316186373	4.24792751344359	3.8073549220576	4.64385618977472	3.8073549220576	4.32192809488736	4.4594316186373	4.16992500144231	4.4594316186373	4.52356195605701	2.90689059560852	4.04439411935845	4.32192809488736	2.8073549220576	3.32192809488736	3.58496250072116	4.08746284125034	4.4594316186373	3.8073549220576
NSFL1C	3.70043971814109	3	2.8073549220576	4.32192809488736	2.58496250072116	3.16992500144231	4.16992500144231	4.52356195605701	2.8073549220576	4.16992500144231	3.70043971814109	4.16992500144231	3.4594316186373	3.58496250072116	4.24792751344359	3.32192809488736	3.32192809488736	2.8073549220576	3.4594316186373	3.16992500144231	2.58496250072116	3	3.4594316186373	3.8073549220576	2.58496250072116	4.58496250072116	3.4594316186373	2.8073549220576	4.39231742277876	3.39231742277876	3.32192809488736	3.90689059560852	3.4594316186373	4	3.16992500144231	4.16992500144231	3	3.90689059560852	4.20945336562895	4.64385618977472	4.32192809488736	3.90689059560852	2	3.16992500144231	3.58496250072116	3.90689059560852	3.58496250072116	3.8073549220576	3.4594316186373	3.70043971814109	2.8073549220576	3.90689059560852	3.32192809488736	3.4594316186373	1.58496250072116	2.8073549220576	3.58496250072116	2.70043971814109	4.32192809488736	3.8073549220576	2.4594316186373	3.4594316186373	3	3.16992500144231	2.58496250072116	3.58496250072116	3.16992500144231	4.08746284125034	3.70043971814109
NSUN2	3.58496250072116	3.70043971814109	2.58496250072116	4.16992500144231	2.58496250072116	3.58496250072116	4.16992500144231	3.4594316186373	3.4594316186373	4.32192809488736	3.8073549220576	3	3.8073549220576	3.58496250072116	2.8073549220576	3.32192809488736	3	3.4594316186373	3.70043971814109	3.4594316186373	2.8073549220576	3.4594316186373	3.16992500144231	3.90689059560852	4.4594316186373	4.8073549220576	2.32192809488736	2.8073549220576	4.39231742277876	2.16992500144231	3.32192809488736	3.58496250072116	1.58496250072116	4.75488750216347	3.4594316186373	3.4594316186373	3.16992500144231	3.32192809488736	3.52356195605701	4.39231742277876	4	4.16992500144231	2.8073549220576	3.32192809488736	2.8073549220576	2.8073549220576	3.4594316186373	3.16992500144231	2.58496250072116	3.32192809488736	3.8073549220576	4.16992500144231	3	3.8073549220576	2.8073549220576	4.16992500144231	2.8073549220576	3.4594316186373	4.08746284125034	3.8073549220576	2.32192809488736	3.4594316186373	2.58496250072116	3.16992500144231	3.58496250072116	3	3.32192809488736	3.16992500144231	2.32192809488736
NT5C2	1.58496250072116	1.58496250072116	1	2.8073549220576	1.58496250072116	1.58496250072116	1	1	2.32192809488736	0	1	1	1.58496250072116	1.58496250072116	1	1	0	1.58496250072116	2	2	1.58496250072116	2	1	2.32192809488736	2.32192809488736	2	2.32192809488736	1	2	1	2.32192809488736	1.58496250072116	1	2.32192809488736	1.58496250072116	1.58496250072116	1	2.32192809488736	1.8073549220576	0	1	1	1.58496250072116	1.58496250072116	1	0	1	2	2	1.58496250072116	1.58496250072116	2	1	2	0	2	1	2	1	2	0	1.32192809488736	0	0	1	1.58496250072116	0	1	1.58496250072116
NT5C3A	2.32192809488736	2.8073549220576	1	2.8073549220576	1.58496250072116	3.16992500144231	3.32192809488736	2.8073549220576	2.32192809488736	2.58496250072116	1.58496250072116	2.58496250072116	3	2	1.58496250072116	3.70043971814109	2	2	2.32192809488736	2	2	2.58496250072116	2.32192809488736	2.8073549220576	2	1.58496250072116	1	1.58496250072116	2	1	3	2	2.32192809488736	4.08746284125034	1.58496250072116	2	2.8073549220576	1.58496250072116	3.08746284125034	3.16992500144231	2.32192809488736	3.16992500144231	2.58496250072116	2	2.58496250072116	2.32192809488736	2.58496250072116	1.58496250072116	2.8073549220576	2.32192809488736	3.58496250072116	2.58496250072116	2.58496250072116	2.8073549220576	2	2.32192809488736	2.58496250072116	1.58496250072116	3	3	1	2.4594316186373	2.8073549220576	0	1.58496250072116	2	1.58496250072116	3.16992500144231	1.58496250072116
NT5DC1	1	1	1	1	1	0	1.58496250072116	1	1.58496250072116	2.32192809488736	0	0	2.32192809488736	1	1	0	1	0	1	1	1	1	0	1	1	1.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	1	1	1	1	1	1	1	1	1.58496250072116	1	1.58496250072116	1	2.32192809488736	1	1	0	1	3	1.58496250072116	0	1.58496250072116	1	2	1	1	1	1.58496250072116	1.58496250072116	1	1.58496250072116	1	1	1	1.58496250072116	0	1.58496250072116	1	0	1	2.32192809488736
NT5DC3	1	0	1	1	0	2.32192809488736	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1.58496250072116	0	1.58496250072116	1	2	0	0	2	0	0	0	0	1	0	0	1.58496250072116	0	0	0	0	1.58496250072116	1	0	0	2	2.32192809488736	0	1	0	0	0	2.16992500144231	0	3.58496250072116	0	0	0	0	1	0	0	0	0
NT5E	3	0	1	2	1	2	1.58496250072116	2	2	3.58496250072116	0	1.58496250072116	3.8073549220576	1	5.35755200461808	1	0	2	1	1	3.58496250072116	1	0	2.32192809488736	1	0	2.58496250072116	2	0	3.08746284125034	0	1	1	0	0	0	0	0	2.32192809488736	1.58496250072116	1	2	1	2	0	2	3.16992500144231	0	1	1	1.58496250072116	0	3	1	2	0	2.32192809488736	2.58496250072116	0	3.4594316186373	1.58496250072116	1	1.58496250072116	1.58496250072116	2.8073549220576	1	3.4594316186373	2	2.8073549220576
NTPCR	1	2.58496250072116	2	2.8073549220576	1	2.32192809488736	2.8073549220576	3	2.32192809488736	2.8073549220576	2.58496250072116	0	3.32192809488736	2.32192809488736	1.58496250072116	3	3.32192809488736	2	2.32192809488736	2.32192809488736	2	2.58496250072116	2.8073549220576	2.58496250072116	3.16992500144231	1.58496250072116	1	1.58496250072116	2.32192809488736	2.8073549220576	2.8073549220576	2.8073549220576	1.58496250072116	2.32192809488736	1.58496250072116	1	2.58496250072116	3	2.58496250072116	3.58496250072116	2.8073549220576	2.8073549220576	2.32192809488736	1	3.16992500144231	2.58496250072116	2.8073549220576	1	1.58496250072116	2.58496250072116	3.16992500144231	1.58496250072116	2.8073549220576	2.8073549220576	1.58496250072116	2.32192809488736	2.8073549220576	1.32192809488736	1.58496250072116	1.58496250072116	1.32192809488736	1.8073549220576	1.58496250072116	1	2.8073549220576	1.58496250072116	2	2.58496250072116	1
NUBPL	0	1.58496250072116	1	1	1	1	1.58496250072116	2.32192809488736	1	1	1.58496250072116	1.58496250072116	0	2.32192809488736	0	2.8073549220576	1	2	0	1	1	2.58496250072116	1.58496250072116	2.32192809488736	1	1	1	1.58496250072116	1	0	1.58496250072116	1	1.58496250072116	1	1	1	1	0	2.58496250072116	2.58496250072116	0	2.32192809488736	1	1	2	1	0	0	2	0	1.58496250072116	0	2.58496250072116	0	0	0	2	1.58496250072116	1	0	0	0	1.58496250072116	0	0	0	0	2.32192809488736	0
NUCB1	3	1.58496250072116	1.58496250072116	3	3.16992500144231	3.8073549220576	4.08746284125034	3.70043971814109	3.4594316186373	3.58496250072116	2.32192809488736	2.32192809488736	3	0	2.58496250072116	2.32192809488736	2.32192809488736	2	3.4594316186373	2.8073549220576	1.58496250072116	3.16992500144231	2.8073549220576	2.58496250072116	2.32192809488736	2	2.32192809488736	2.8073549220576	2.8073549220576	2.16992500144231	2.58496250072116	3.58496250072116	3.70043971814109	3.58496250072116	2.8073549220576	1	3.58496250072116	3	3.39231742277876	3.90689059560852	3.90689059560852	3.90689059560852	3.70043971814109	2	3.32192809488736	1	2.32192809488736	1.58496250072116	2	1.58496250072116	1	1.58496250072116	2	3.16992500144231	0	1	3.32192809488736	3.39231742277876	2.8073549220576	3.4594316186373	2	2.32192809488736	3.70043971814109	2.32192809488736	1.58496250072116	3.90689059560852	2.8073549220576	3	2.58496250072116
NUCB2	1	0	1.58496250072116	1.58496250072116	1.58496250072116	2	3.16992500144231	2.58496250072116	1	1.58496250072116	2	0	2	0	3.16992500144231	0	1	1	1.58496250072116	1	1.58496250072116	1	1	1	0	1	1	2.58496250072116	1	1.58496250072116	1.58496250072116	2	2.32192809488736	1.58496250072116	1	0	2.58496250072116	1	1.58496250072116	2.58496250072116	2.8073549220576	2.32192809488736	1.58496250072116	1.58496250072116	1	0	2	2.32192809488736	1.58496250072116	1	0	1.58496250072116	0	2.58496250072116	1	1	3	1.58496250072116	3	2.8073549220576	1	2	2.8073549220576	1	1	2.32192809488736	1	2.58496250072116	1.58496250072116
NUDC	3.32192809488736	3	2.32192809488736	3.16992500144231	2.32192809488736	3.16992500144231	3.32192809488736	3.58496250072116	2.58496250072116	3.4594316186373	2.58496250072116	2.58496250072116	3.32192809488736	2.32192809488736	3.16992500144231	2.32192809488736	2.8073549220576	1	3.4594316186373	2.8073549220576	3	3.32192809488736	2.32192809488736	2.32192809488736	2	3.4594316186373	3	3.4594316186373	3	2.4594316186373	4.08746284125034	3.90689059560852	2.32192809488736	3.8073549220576	1.58496250072116	3.4594316186373	2.58496250072116	2.58496250072116	3.32192809488736	3.4594316186373	3	3.90689059560852	3.32192809488736	2	2.32192809488736	2.58496250072116	3.16992500144231	3.58496250072116	3.32192809488736	3.16992500144231	3.16992500144231	3.32192809488736	2.58496250072116	3.32192809488736	1.58496250072116	4	2.8073549220576	3.16992500144231	3.90689059560852	3	1.32192809488736	4.28540221886225	2.58496250072116	2	3.16992500144231	3.58496250072116	2	3.70043971814109	3.32192809488736
NUDCD1	2.58496250072116	2	0	1.58496250072116	1	2	2.58496250072116	2	1.58496250072116	2	1.58496250072116	3.16992500144231	1	1.58496250072116	1.58496250072116	2.58496250072116	1.58496250072116	2	2.32192809488736	2.32192809488736	0	2.32192809488736	1	0	1.58496250072116	2	1	0	1.58496250072116	1.58496250072116	3	1.58496250072116	0	2	1.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736	2	1	1.58496250072116	0	1	1	1	0	2	1	1.58496250072116	1.58496250072116	1	1	1	2	1	1	1.58496250072116	2	1	2.32192809488736	0	1	1	1.58496250072116	1	2.32192809488736	1.58496250072116
