Node	Gene	Type	Basal-like_surv	HER2-enriched_surv	Luminal A_surv	Luminal B_surv
LRWD1_mrna	LRWD1	mrna	died	died	died	died
LRWD1_prot	LRWD1	prot	died	died	died	died
LSG1_prot	LSG1	prot	died	died	died	died
LSM11_mrna	LSM11	mrna	died	died	died	died
LSM12_mrna	LSM12	mrna	died	died	died	died
LSM12_prot	LSM12	prot	died	died	died	died
LSM14A_prot	LSM14A	prot	died	died	died	died
LSM14B_mrna	LSM14B	mrna	died	died	died	died
LSM14B_prot	LSM14B	prot	died	died	died	died
LSM1_mrna	LSM1	mrna	died	died	died	died
LSM1_prot	LSM1	prot	died	died	died	died
LSM2_mrna	LSM2	mrna	died	died	mrna	died
LSM2_prot	LSM2	prot	died	died	died	died
LSM3_mrna	LSM3	mrna	died	died	died	died
LSM3_prot	LSM3	prot	died	died	died	died
LSM4_mrna	LSM4	mrna	died	died	died	mrna
LSM4_prot	LSM4	prot	died	died	died	died
LSM5_mrna	LSM5	mrna	died	died	died	died
LSM5_prot	LSM5	prot	died	died	died	died
LSM6_prot	LSM6	prot	died	died	died	died
LSM7_mrna	LSM7	mrna	died	died	died	died
LSM7_prot	LSM7	prot	died	died	died	died
LSM8_mrna	LSM8	mrna	died	died	died	died
LSP1_mrna	LSP1	mrna	died	died	died	died
LSP1_prot	LSP1	prot	died	died	died	died
LSR_mrna	LSR	mrna	died	died	died	died
LSR_prot	LSR	prot	died	died	died	died
LSS_prot	LSS	prot	died	died	died	died
LTA4H_mrna	LTA4H	mrna	died	died	died	died
LTA4H_prot	LTA4H	prot	died	died	died	died
LTBP1_mrna	LTBP1	mrna	died	died	died	died
LTBP1_prot	LTBP1	prot	died	died	died	died
LTBP2_mrna	LTBP2	mrna	died	died	died	died
LTBP2_prot	LTBP2	prot	died	died	died	died
LTBP3_mrna	LTBP3	mrna	died	died	died	died
LTBP3_prot	LTBP3	prot	died	died	died	died
LTBP4_mrna	LTBP4	mrna	died	died	died	died
LTBP4_prot	LTBP4	prot	died	died	died	died
LTBR_mrna	LTBR	mrna	died	died	died	died
LTF_mrna	LTF	mrna	died	died	died	died
LTF_prot	LTF	prot	died	died	died	died
LTN1_mrna	LTN1	mrna	died	died	died	died
LTN1_prot	LTN1	prot	died	died	died	died
LTV1_mrna	LTV1	mrna	died	died	died	died
LTV1_prot	LTV1	prot	died	died	died	died
LUC7L2_mrna	LUC7L2	mrna	died	died	died	died
LUC7L3_mrna	LUC7L3	mrna	died	died	died	died
LUC7L3_prot	LUC7L3	prot	died	died	died	prot
LUC7L_prot	LUC7L	prot	died	died	died	died
LUM_mrna	LUM	mrna	died	died	died	died
LUM_prot	LUM	prot	died	died	died	died
LUZP1_prot	LUZP1	prot	died	died	died	died
LXN_prot	LXN	prot	died	died	died	died
LY86_mrna	LY86	mrna	died	died	died	died
LY96_mrna	LY96	mrna	died	died	died	died
LYAR_mrna	LYAR	mrna	mrna	died	died	died
LYAR_prot	LYAR	prot	died	died	died	prot
LYL1_mrna	LYL1	mrna	died	died	died	died
LYNX1_mrna	LYNX1	mrna	died	died	died	died
LYN_mrna	LYN	mrna	died	died	died	died
LYN_prot	LYN	prot	prot	died	died	prot
LYPD3_mrna	LYPD3	mrna	died	died	died	died
LYPD3_prot	LYPD3	prot	died	died	died	died
LYPD6_mrna	LYPD6	mrna	died	died	died	died
LYPLA1_mrna	LYPLA1	mrna	died	died	died	died
LYPLA1_prot	LYPLA1	prot	died	died	died	died
LYPLA2_mrna	LYPLA2	mrna	died	died	died	died
LYPLA2_prot	LYPLA2	prot	died	died	died	died
LYPLAL1_mrna	LYPLAL1	mrna	died	died	died	died
LYPLAL1_prot	LYPLAL1	prot	died	died	died	died
LYRM1_mrna	LYRM1	mrna	died	died	died	died
LYRM1_prot	LYRM1	prot	died	died	died	died
LYRM2_mrna	LYRM2	mrna	died	died	died	died
LYRM2_prot	LYRM2	prot	died	died	died	died
LYRM4_mrna	LYRM4	mrna	died	died	died	died
LYRM4_prot	LYRM4	prot	died	died	died	died
LYRM5_mrna	LYRM5	mrna	died	died	died	died
LYRM5_prot	LYRM5	prot	died	died	died	died
LYRM7_mrna	LYRM7	mrna	died	died	died	died
LYRM7_prot	LYRM7	prot	died	died	died	died
LYRM9_mrna	LYRM9	mrna	died	died	died	died
LYSMD1_mrna	LYSMD1	mrna	died	died	died	died
LYSMD1_prot	LYSMD1	prot	died	died	died	died
LYSMD3_mrna	LYSMD3	mrna	died	died	died	died
LYSMD4_mrna	LYSMD4	mrna	died	died	died	died
LYST_mrna	LYST	mrna	died	died	died	died
LYST_prot	LYST	prot	died	died	died	died
LYVE1_mrna	LYVE1	mrna	died	died	died	died
LYZ_mrna	LYZ	mrna	died	died	died	died
LYZ_prot	LYZ	prot	died	died	died	died
LZIC_mrna	LZIC	mrna	died	died	died	died
LZIC_prot	LZIC	prot	died	died	died	died
LZTFL1_prot	LZTFL1	prot	died	died	died	died
LZTR1_mrna	LZTR1	mrna	died	died	died	died
LZTR1_prot	LZTR1	prot	died	died	died	died
LZTS1_mrna	LZTS1	mrna	died	died	died	died
LZTS1_prot	LZTS1	prot	died	died	died	died
LZTS2_mrna	LZTS2	mrna	died	died	died	died
LZTS2_prot	LZTS2	prot	died	died	died	died
M6PR_mrna	M6PR	mrna	died	died	died	died
M6PR_prot	M6PR	prot	died	died	died	died
MACF1_mrna	MACF1	mrna	died	died	died	died
MACF1_prot	MACF1	prot	died	died	died	died
MACROD1_mrna	MACROD1	mrna	died	died	died	mrna
MACROD1_prot	MACROD1	prot	died	died	died	prot
MACROD2_mrna	MACROD2	mrna	died	died	died	died
MACROD2_prot	MACROD2	prot	died	died	died	died
MAD1L1_mrna	MAD1L1	mrna	died	died	died	died
MAD1L1_prot	MAD1L1	prot	died	died	died	died
MAD2L1BP_mrna	MAD2L1BP	mrna	died	died	died	died
MAD2L1BP_prot	MAD2L1BP	prot	died	died	died	died
MAD2L1_mrna	MAD2L1	mrna	died	died	mrna	died
MAD2L1_prot	MAD2L1	prot	died	died	died	died
MAD2L2_mrna	MAD2L2	mrna	died	died	died	died
MAD2L2_prot	MAD2L2	prot	died	died	died	died
MADCAM1_mrna	MADCAM1	mrna	died	died	died	died
MADD_mrna	MADD	mrna	died	died	died	died
MADD_prot	MADD	prot	died	died	died	died
MAEA_mrna	MAEA	mrna	died	died	died	died
MAEA_prot	MAEA	prot	died	died	died	died
MAF1_mrna	MAF1	mrna	died	died	died	died
MAF1_prot	MAF1	prot	died	died	died	died
MAFA_mrna	MAFA	mrna	died	died	died	died
MAFB_mrna	MAFB	mrna	died	died	died	died
MAFF_mrna	MAFF	mrna	died	died	died	died
MAFF_prot	MAFF	prot	died	died	died	died
MAFG_mrna	MAFG	mrna	mrna	died	died	died
MAFG_prot	MAFG	prot	died	died	died	died
MAGEA4_prot	MAGEA4	prot	died	died	died	died
MAGED1_mrna	MAGED1	mrna	died	died	died	died
MAGED1_prot	MAGED1	prot	died	died	died	died
MAGED2_prot	MAGED2	prot	died	died	died	died
MAGEF1_mrna	MAGEF1	mrna	died	died	died	died
MAGEH1_mrna	MAGEH1	mrna	died	died	died	died
MAGI1_prot	MAGI1	prot	died	died	died	died
MAGI2_mrna	MAGI2	mrna	died	died	died	died
MAGI3_mrna	MAGI3	mrna	died	died	died	died
MAGI3_prot	MAGI3	prot	died	died	died	died
MAGIX_mrna	MAGIX	mrna	died	died	died	died
MAGOHB_mrna	MAGOHB	mrna	died	died	died	died
MAGOHB_prot	MAGOHB	prot	died	died	died	died
MAGOH_mrna	MAGOH	mrna	died	died	died	died
MAGT1_mrna	MAGT1	mrna	died	died	died	died
MAGT1_prot	MAGT1	prot	died	died	died	died
MAK16_mrna	MAK16	mrna	died	died	died	died
MAK16_prot	MAK16	prot	died	died	died	died
MAK_mrna	MAK	mrna	died	died	died	died
MAL2_mrna	MAL2	mrna	died	died	died	died
MALSU1_mrna	MALSU1	mrna	died	died	died	died
MALSU1_prot	MALSU1	prot	died	died	died	died
MALT1_mrna	MALT1	mrna	died	died	died	died
MALT1_prot	MALT1	prot	died	died	died	died
MAMDC2_prot	MAMDC2	prot	died	died	died	died
MAMDC4_mrna	MAMDC4	mrna	died	died	died	died
MAML1_mrna	MAML1	mrna	died	died	died	died
MAML2_mrna	MAML2	mrna	died	died	died	died
MAML3_mrna	MAML3	mrna	died	died	died	died
MAMSTR_mrna	MAMSTR	mrna	died	died	died	died
MAN1A1_prot	MAN1A1	prot	died	died	died	died
MAN1A2_mrna	MAN1A2	mrna	died	died	died	died
MAN1A2_prot	MAN1A2	prot	died	died	died	died
MAN1B1_mrna	MAN1B1	mrna	died	died	died	died
MAN1B1_prot	MAN1B1	prot	died	died	died	died
MAN1C1_mrna	MAN1C1	mrna	died	died	died	died
MAN2A1_mrna	MAN2A1	mrna	died	died	died	died
MAN2A1_prot	MAN2A1	prot	died	died	died	died
MAN2A2_mrna	MAN2A2	mrna	died	died	died	died
MAN2B1_mrna	MAN2B1	mrna	died	died	died	died
MAN2B1_prot	MAN2B1	prot	died	died	died	died
MAN2B2_mrna	MAN2B2	mrna	died	died	died	died
MAN2B2_prot	MAN2B2	prot	died	died	died	died
MAN2C1_mrna	MAN2C1	mrna	died	died	died	died
MAN2C1_prot	MAN2C1	prot	died	died	died	died
MANBAL_mrna	MANBAL	mrna	died	died	died	mrna
MANBA_prot	MANBA	prot	died	died	died	died
MANEAL_mrna	MANEAL	mrna	died	died	died	died
MANEA_mrna	MANEA	mrna	died	died	died	died
MANF_mrna	MANF	mrna	died	died	died	died
MANSC1_prot	MANSC1	prot	died	died	died	died
MAOA_mrna	MAOA	mrna	died	died	died	died
MAOA_prot	MAOA	prot	died	died	died	died
MAOB_mrna	MAOB	mrna	died	died	died	died
MAOB_prot	MAOB	prot	died	died	died	died
MAP10_mrna	MAP10	mrna	died	died	died	died
MAP1A_mrna	MAP1A	mrna	died	died	died	died
MAP1A_prot	MAP1A	prot	died	died	died	died
MAP1B_prot	MAP1B	prot	died	died	died	died
MAP1LC3A_mrna	MAP1LC3A	mrna	died	died	died	died
MAP1LC3B2_prot	MAP1LC3B2	prot	died	died	died	died
MAP1LC3B_mrna	MAP1LC3B	mrna	died	died	died	died
MAP1LC3C_mrna	MAP1LC3C	mrna	died	died	died	died
MAP1S_mrna	MAP1S	mrna	died	died	died	died
MAP1S_prot	MAP1S	prot	died	died	died	died
MAP2K1_mrna	MAP2K1	mrna	died	died	died	died
MAP2K1_prot	MAP2K1	prot	died	died	died	died
MAP2K2_mrna	MAP2K2	mrna	died	died	died	died
MAP2K2_prot	MAP2K2	prot	died	died	died	died
MAP2K3_mrna	MAP2K3	mrna	died	died	died	died
MAP2K3_prot	MAP2K3	prot	died	died	died	died
MAP2K4_mrna	MAP2K4	mrna	died	died	died	died
MAP2K4_prot	MAP2K4	prot	died	died	died	died
MAP2K5_mrna	MAP2K5	mrna	died	died	died	died
MAP2K5_prot	MAP2K5	prot	died	died	died	died
MAP2K6_prot	MAP2K6	prot	died	died	died	died
MAP2K7_mrna	MAP2K7	mrna	mrna	died	died	mrna
MAP2K7_prot	MAP2K7	prot	died	died	died	died
MAP2_mrna	MAP2	mrna	mrna	died	died	died
MAP2_prot	MAP2	prot	died	died	died	died
MAP3K10_mrna	MAP3K10	mrna	died	died	died	died
MAP3K11_mrna	MAP3K11	mrna	died	died	died	died
MAP3K11_prot	MAP3K11	prot	died	died	died	died
MAP3K12_mrna	MAP3K12	mrna	died	died	died	died
MAP3K13_mrna	MAP3K13	mrna	died	died	died	died
MAP3K14_mrna	MAP3K14	mrna	died	died	died	died
MAP3K15_mrna	MAP3K15	mrna	died	died	died	died
MAP3K19_mrna	MAP3K19	mrna	died	died	died	died
MAP3K1_mrna	MAP3K1	mrna	died	died	died	died
MAP3K1_prot	MAP3K1	prot	died	died	died	prot
MAP3K2_mrna	MAP3K2	mrna	died	died	died	died
MAP3K2_prot	MAP3K2	prot	died	died	died	died
MAP3K4_prot	MAP3K4	prot	died	died	died	died
MAP3K5_mrna	MAP3K5	mrna	died	died	died	died
MAP3K5_prot	MAP3K5	prot	died	died	died	died
MAP3K6_mrna	MAP3K6	mrna	died	died	died	died
MAP3K6_prot	MAP3K6	prot	died	died	died	died
MAP3K7_mrna	MAP3K7	mrna	died	died	died	died
MAP3K7_prot	MAP3K7	prot	died	died	died	died
MAP3K8_mrna	MAP3K8	mrna	died	died	died	died
MAP3K8_prot	MAP3K8	prot	died	died	died	died
MAP4K1_prot	MAP4K1	prot	died	died	died	died
MAP4K2_mrna	MAP4K2	mrna	died	died	died	died
MAP4K2_prot	MAP4K2	prot	died	died	died	died
MAP4K3_mrna	MAP4K3	mrna	died	died	died	died
MAP4K3_prot	MAP4K3	prot	died	died	died	died
MAP4K4_mrna	MAP4K4	mrna	died	died	died	died
MAP4K4_prot	MAP4K4	prot	died	died	died	died
MAP4K5_mrna	MAP4K5	mrna	died	died	died	died
MAP4K5_prot	MAP4K5	prot	died	died	died	died
MAP4_mrna	MAP4	mrna	died	died	died	died
MAP4_prot	MAP4	prot	died	died	died	died
MAP6D1_mrna	MAP6D1	mrna	died	died	died	died
MAP7D1_prot	MAP7D1	prot	died	died	died	died
MAP7D3_mrna	MAP7D3	mrna	died	died	died	died
MAP7D3_prot	MAP7D3	prot	died	died	died	died
MAP7_prot	MAP7	prot	died	died	died	died
MAP9_prot	MAP9	prot	died	died	died	died
MAPK10_mrna	MAPK10	mrna	died	died	died	died
MAPK13_prot	MAPK13	prot	died	died	died	died
MAPK14_mrna	MAPK14	mrna	died	died	died	died
MAPK14_prot	MAPK14	prot	died	died	died	died
MAPK1IP1L_mrna	MAPK1IP1L	mrna	died	died	died	died
MAPK1_mrna	MAPK1	mrna	died	died	died	died
MAPK1_prot	MAPK1	prot	died	died	died	prot
MAPK3_mrna	MAPK3	mrna	died	died	died	died
MAPK3_prot	MAPK3	prot	died	died	died	died
MAPK6_mrna	MAPK6	mrna	died	died	died	died
MAPK7_mrna	MAPK7	mrna	died	died	died	died
MAPK7_prot	MAPK7	prot	died	died	died	died
MAPK8IP1_mrna	MAPK8IP1	mrna	died	died	died	died
MAPK8IP3_mrna	MAPK8IP3	mrna	died	died	died	died
MAPK8IP3_prot	MAPK8IP3	prot	died	died	died	died
MAPK8_mrna	MAPK8	mrna	died	died	died	died
MAPK8_prot	MAPK8	prot	died	died	died	died
MAPK9_mrna	MAPK9	mrna	died	died	died	died
MAPK9_prot	MAPK9	prot	died	died	died	died
MAPKAP1_mrna	MAPKAP1	mrna	died	died	died	died
MAPKAP1_prot	MAPKAP1	prot	died	died	died	died
MAPKAPK2_mrna	MAPKAPK2	mrna	died	died	died	died
MAPKAPK2_prot	MAPKAPK2	prot	died	died	died	prot
MAPKAPK3_mrna	MAPKAPK3	mrna	died	died	died	died
MAPKAPK3_prot	MAPKAPK3	prot	died	died	died	died
MAPKAPK5_mrna	MAPKAPK5	mrna	died	died	mrna	died
MAPKBP1_mrna	MAPKBP1	mrna	died	died	died	died
MAPKBP1_prot	MAPKBP1	prot	died	died	died	died
MAPRE1_mrna	MAPRE1	mrna	died	died	died	died
MAPRE1_prot	MAPRE1	prot	died	died	died	died
MAPRE2_mrna	MAPRE2	mrna	died	died	died	died
MAPRE2_prot	MAPRE2	prot	died	died	died	died
MAPRE3_mrna	MAPRE3	mrna	died	died	died	died
MAPRE3_prot	MAPRE3	prot	died	died	died	died
MAPT_prot	MAPT	prot	died	died	died	prot
MARC1_prot	MARC1	prot	died	died	died	died
MARCH2_mrna	MARCH2	mrna	died	died	died	died
MARCH3_mrna	MARCH3	mrna	died	died	died	died
MARCH4_mrna	MARCH4	mrna	died	died	died	died
MARCH5_mrna	MARCH5	mrna	died	died	died	died
MARCH6_mrna	MARCH6	mrna	died	died	died	died
MARCH7_mrna	MARCH7	mrna	died	died	died	died
MARCH7_prot	MARCH7	prot	died	died	died	died
MARCH8_mrna	MARCH8	mrna	died	died	died	died
MARCKSL1_prot	MARCKSL1	prot	died	died	died	died
MARCKS_mrna	MARCKS	mrna	died	died	died	died
MARCKS_prot	MARCKS	prot	died	died	died	died
MARK2_mrna	MARK2	mrna	died	died	died	died
MARK2_prot	MARK2	prot	died	died	died	prot
MARK3_mrna	MARK3	mrna	died	died	died	died
MARK3_prot	MARK3	prot	died	died	died	died
MARS2_mrna	MARS2	mrna	died	died	died	died
MARS2_prot	MARS2	prot	died	died	died	died
MARS_prot	MARS	prot	died	died	died	died
MARVELD1_mrna	MARVELD1	mrna	died	died	died	died
MARVELD2_mrna	MARVELD2	mrna	died	died	died	died
MASP1_prot	MASP1	prot	died	died	died	died
MASP2_mrna	MASP2	mrna	died	died	died	died
MASP2_prot	MASP2	prot	died	died	died	died
MAST1_mrna	MAST1	mrna	died	died	died	mrna
MAST2_mrna	MAST2	mrna	died	died	died	died
MAST2_prot	MAST2	prot	died	died	died	died
MAST3_mrna	MAST3	mrna	died	died	died	died
MAST3_prot	MAST3	prot	died	died	died	died
MAST4_mrna	MAST4	mrna	died	died	died	died
MAST4_prot	MAST4	prot	died	died	died	died
MASTL_mrna	MASTL	mrna	died	died	died	died
MASTL_prot	MASTL	prot	died	died	died	died
MAT1A_prot	MAT1A	prot	died	died	died	died
MAT2A_mrna	MAT2A	mrna	died	died	died	died
MAT2A_prot	MAT2A	prot	died	died	died	died
MAT2B_mrna	MAT2B	mrna	died	died	died	died
MAT2B_prot	MAT2B	prot	died	died	died	died
MATN1_mrna	MATN1	mrna	died	died	died	died
MATN2_mrna	MATN2	mrna	died	died	died	died
MATN2_prot	MATN2	prot	died	died	died	died
MATN3_prot	MATN3	prot	died	died	died	died
MATR3_mrna	MATR3	mrna	died	died	died	died
MATR3_prot	MATR3	prot	died	died	died	died
MAU2_mrna	MAU2	mrna	died	died	died	died
MAU2_prot	MAU2	prot	died	died	died	died
MAVS_mrna	MAVS	mrna	died	died	died	died
MAVS_prot	MAVS	prot	died	died	died	died
MAX_prot	MAX	prot	died	died	died	died
MAZ_mrna	MAZ	mrna	died	died	mrna	died
MAZ_prot	MAZ	prot	died	died	died	died
MB21D1_prot	MB21D1	prot	died	died	died	died
MB21D2_prot	MB21D2	prot	died	died	died	died
MBD1_mrna	MBD1	mrna	mrna	died	died	mrna
MBD1_prot	MBD1	prot	died	died	died	died
MBD2_mrna	MBD2	mrna	died	died	died	died
MBD2_prot	MBD2	prot	died	died	died	died
MBD3_mrna	MBD3	mrna	died	died	died	died
MBD3_prot	MBD3	prot	died	died	died	died
MBD4_mrna	MBD4	mrna	died	died	died	died
MBD4_prot	MBD4	prot	died	died	died	died
MBD5_mrna	MBD5	mrna	died	died	died	died
MBD6_mrna	MBD6	mrna	died	died	died	died
MBIP_mrna	MBIP	mrna	died	died	died	died
MBIP_prot	MBIP	prot	died	died	died	died
MBL2_prot	MBL2	prot	died	died	died	died
MBLAC1_prot	MBLAC1	prot	died	died	died	died
MBLAC2_mrna	MBLAC2	mrna	died	died	died	died
MBLAC2_prot	MBLAC2	prot	died	died	died	died
MBNL1_mrna	MBNL1	mrna	died	died	died	died
MBNL1_prot	MBNL1	prot	died	died	died	died
MBNL2_mrna	MBNL2	mrna	died	died	died	died
MBNL2_prot	MBNL2	prot	died	died	died	died
MBOAT1_mrna	MBOAT1	mrna	died	died	died	died
MBOAT2_mrna	MBOAT2	mrna	died	died	died	died
MBOAT7_prot	MBOAT7	prot	died	died	died	died
MBP_mrna	MBP	mrna	mrna	died	died	died
MBP_prot	MBP	prot	died	died	died	died
MBTD1_mrna	MBTD1	mrna	died	died	died	died
MBTPS1_mrna	MBTPS1	mrna	died	died	died	died
MBTPS2_mrna	MBTPS2	mrna	died	died	died	died
MB_prot	MB	prot	died	died	died	died
MCAM_mrna	MCAM	mrna	died	died	died	died
MCAM_prot	MCAM	prot	died	died	died	died
MCAT_mrna	MCAT	mrna	died	died	died	died
MCAT_prot	MCAT	prot	died	died	died	died
MCCC1_mrna	MCCC1	mrna	died	died	died	died
MCCC1_prot	MCCC1	prot	died	died	died	died
MCCC2_mrna	MCCC2	mrna	died	died	died	died
MCCC2_prot	MCCC2	prot	died	died	died	died
MCC_prot	MCC	prot	died	died	died	died
MCEE_prot	MCEE	prot	died	died	died	died
MCF2L_mrna	MCF2L	mrna	died	died	died	died
MCF2L_prot	MCF2L	prot	died	died	died	died
MCFD2_mrna	MCFD2	mrna	died	died	died	died
MCFD2_prot	MCFD2	prot	died	died	died	died
MCL1_mrna	MCL1	mrna	died	died	died	died
MCL1_prot	MCL1	prot	died	died	died	died
MCM10_mrna	MCM10	mrna	died	died	mrna	mrna
MCM2_mrna	MCM2	mrna	died	died	mrna	died
MCM2_prot	MCM2	prot	prot	died	prot	died
MCM3AP_mrna	MCM3AP	mrna	died	died	died	died
MCM3AP_prot	MCM3AP	prot	died	died	died	died
MCM3_mrna	MCM3	mrna	died	died	mrna	died
MCM3_prot	MCM3	prot	prot	died	prot	died
MCM4_mrna	MCM4	mrna	died	died	mrna	died
MCM4_prot	MCM4	prot	died	died	prot	died
MCM5_mrna	MCM5	mrna	died	died	mrna	died
MCM5_prot	MCM5	prot	prot	died	prot	prot
MCM6_mrna	MCM6	mrna	died	died	mrna	died
MCM6_prot	MCM6	prot	prot	died	prot	died
MCM7_mrna	MCM7	mrna	died	died	mrna	died
MCM7_prot	MCM7	prot	died	died	prot	died
MCM8_mrna	MCM8	mrna	died	died	mrna	died
MCM9_mrna	MCM9	mrna	died	died	died	died
MCMBP_mrna	MCMBP	mrna	died	died	died	died
MCMBP_prot	MCMBP	prot	died	died	died	died
MCMDC2_mrna	MCMDC2	mrna	died	died	died	died
MCOLN1_mrna	MCOLN1	mrna	died	died	died	died
MCPH1_mrna	MCPH1	mrna	died	died	died	died
MCRS1_mrna	MCRS1	mrna	died	died	died	died
MCRS1_prot	MCRS1	prot	died	died	died	died
MCTS1_mrna	MCTS1	mrna	died	died	died	died
MCTS1_prot	MCTS1	prot	died	died	died	died
MCUR1_mrna	MCUR1	mrna	died	died	died	died
MCU_prot	MCU	prot	died	died	died	died
MDC1_prot	MDC1	prot	died	died	died	died
MDH1B_mrna	MDH1B	mrna	died	died	died	died
MDH1_mrna	MDH1	mrna	died	died	died	died
MDH1_prot	MDH1	prot	died	died	died	died
MDH2_mrna	MDH2	mrna	died	died	died	died
MDH2_prot	MDH2	prot	died	died	died	prot
MDK_prot	MDK	prot	died	died	died	died
MDM1_mrna	MDM1	mrna	died	died	died	died
MDM1_prot	MDM1	prot	died	died	died	died
MDM2_mrna	MDM2	mrna	died	died	died	mrna
MDM4_mrna	MDM4	mrna	died	died	died	died
MDN1_mrna	MDN1	mrna	died	died	died	died
MDN1_prot	MDN1	prot	died	died	died	died
MDP1_mrna	MDP1	mrna	died	died	died	died
MDP1_prot	MDP1	prot	died	died	died	died
ME1_mrna	ME1	mrna	died	died	died	died
ME1_prot	ME1	prot	died	died	died	died
ME2_mrna	ME2	mrna	mrna	died	died	died
ME2_prot	ME2	prot	died	died	died	died
ME3_prot	ME3	prot	died	died	died	died
MEA1_mrna	MEA1	mrna	died	died	died	died
MEA1_prot	MEA1	prot	died	died	prot	died
MEAF6_mrna	MEAF6	mrna	died	died	died	died
MEAF6_prot	MEAF6	prot	died	died	died	died
MECOM_mrna	MECOM	mrna	died	died	died	died
MECP2_prot	MECP2	prot	died	died	died	died
MECR_mrna	MECR	mrna	died	died	died	died
MECR_prot	MECR	prot	died	died	died	died
MED10_mrna	MED10	mrna	died	died	died	died
MED10_prot	MED10	prot	died	died	died	prot
MED11_mrna	MED11	mrna	died	died	died	died
MED11_prot	MED11	prot	died	died	died	died
MED12L_mrna	MED12L	mrna	died	died	died	died
MED12_mrna	MED12	mrna	died	died	died	died
MED12_prot	MED12	prot	died	died	died	died
MED13L_mrna	MED13L	mrna	died	died	died	died
MED13L_prot	MED13L	prot	died	died	died	died
MED13_mrna	MED13	mrna	died	died	died	died
MED13_prot	MED13	prot	died	died	died	prot
MED14_mrna	MED14	mrna	died	died	died	died
MED14_prot	MED14	prot	died	died	died	prot
MED15_prot	MED15	prot	died	died	died	died
MED16_mrna	MED16	mrna	died	died	died	died
MED16_prot	MED16	prot	died	died	died	prot
MED17_mrna	MED17	mrna	died	died	died	died
MED17_prot	MED17	prot	died	died	died	prot
MED18_mrna	MED18	mrna	died	died	died	died
MED18_prot	MED18	prot	died	died	died	died
MED19_mrna	MED19	mrna	died	died	died	died
MED19_prot	MED19	prot	died	died	died	died
MED1_mrna	MED1	mrna	died	died	died	died
MED1_prot	MED1	prot	died	died	died	prot
MED20_mrna	MED20	mrna	died	died	died	died
MED20_prot	MED20	prot	died	died	died	prot
MED21_mrna	MED21	mrna	died	died	died	died
MED21_prot	MED21	prot	died	died	died	prot
MED22_prot	MED22	prot	died	died	died	died
MED23_mrna	MED23	mrna	died	died	died	died
MED23_prot	MED23	prot	died	died	died	prot
MED24_mrna	MED24	mrna	died	died	died	died
MED24_prot	MED24	prot	died	died	died	prot
MED25_mrna	MED25	mrna	died	died	died	died
MED25_prot	MED25	prot	died	died	died	prot
MED26_mrna	MED26	mrna	died	died	died	died
MED26_prot	MED26	prot	died	died	died	died
MED27_mrna	MED27	mrna	died	died	died	died
MED27_prot	MED27	prot	died	died	died	died
MED28_mrna	MED28	mrna	died	died	died	died
MED28_prot	MED28	prot	died	died	died	died
MED29_mrna	MED29	mrna	died	died	died	died
MED29_prot	MED29	prot	died	died	died	died
MED30_mrna	MED30	mrna	died	died	died	died
MED30_prot	MED30	prot	died	died	died	died
MED31_mrna	MED31	mrna	died	died	died	died
MED31_prot	MED31	prot	died	died	died	died
MED4_mrna	MED4	mrna	died	died	died	died
MED4_prot	MED4	prot	died	died	died	died
MED6_mrna	MED6	mrna	died	died	died	died
MED6_prot	MED6	prot	died	died	died	prot
MED7_mrna	MED7	mrna	died	died	died	died
MED7_prot	MED7	prot	died	died	died	prot
MED8_mrna	MED8	mrna	died	died	died	died
MED8_prot	MED8	prot	died	died	died	died
MED9_prot	MED9	prot	died	died	died	died
MEF2A_mrna	MEF2A	mrna	died	died	died	died
MEF2BNB-MEF2B_mrna	MEF2BNB-MEF2B	mrna	died	died	died	died
MEF2C_mrna	MEF2C	mrna	died	died	died	died
MEF2D_mrna	MEF2D	mrna	died	died	died	died
MEF2D_prot	MEF2D	prot	died	died	died	died
MEFV_mrna	MEFV	mrna	mrna	died	died	died
MEGF6_mrna	MEGF6	mrna	died	died	died	died
MEGF6_prot	MEGF6	prot	died	died	died	died
MEGF8_mrna	MEGF8	mrna	died	died	died	died
MEGF9_mrna	MEGF9	mrna	died	died	died	died
MEI1_mrna	MEI1	mrna	died	died	died	died
MEIG1_mrna	MEIG1	mrna	died	died	died	died
MEIS1_mrna	MEIS1	mrna	died	died	died	died
MEIS1_prot	MEIS1	prot	died	died	died	died
MEIS2_mrna	MEIS2	mrna	died	died	died	died
MELK_mrna	MELK	mrna	died	died	mrna	died
MEMO1_mrna	MEMO1	mrna	died	died	died	died
MEMO1_prot	MEMO1	prot	died	prot	died	died
MEN1_mrna	MEN1	mrna	died	died	died	died
MEN1_prot	MEN1	prot	died	died	died	prot
MEOX2_mrna	MEOX2	mrna	died	died	died	died
MEPCE_mrna	MEPCE	mrna	died	died	died	died
MEPCE_prot	MEPCE	prot	died	died	died	died
MESDC1_mrna	MESDC1	mrna	died	died	died	died
MESDC2_mrna	MESDC2	mrna	died	died	died	died
MESDC2_prot	MESDC2	prot	died	died	died	died
MESP1_mrna	MESP1	mrna	died	died	died	died
MESP2_mrna	MESP2	mrna	died	died	died	died
METAP1D_mrna	METAP1D	mrna	died	died	died	died
METAP1D_prot	METAP1D	prot	died	died	died	died
METAP1_mrna	METAP1	mrna	died	died	died	died
METAP1_prot	METAP1	prot	died	died	died	died
