Edge	NodeA	NodeB	InteractionType	Basal-like_dikNew	Basal-like_sigEdge	Basal-like_dir	Basal-like_absdiknew	HER2-enriched_dikNew	HER2-enriched_sigEdge	HER2-enriched_dir	HER2-enriched_absdiknew	Luminal A_dikNew	Luminal A_sigEdge	Luminal A_dir	Luminal A_absdiknew	Luminal B_dikNew	Luminal B_sigEdge	Luminal B_dir	Luminal B_absdiknew
TFDP1_prot_AURKB_mrna	TFDP1_prot	AURKB_mrna	tf	0	died	died	0	0	died	died	0	-0.370765	tf	down	0.370765	0	died	died	0
TFDP1_prot_BIRC5_mrna	TFDP1_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.200621	tf	down	0.200621	0	died	died	0
TFDP1_prot_CCNB1_mrna	TFDP1_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.0196671	tf	down	0.0196671	0	died	died	0
TFDP1_prot_CCNE1_mrna	TFDP1_prot	CCNE1_mrna	tf	0	died	died	0	0	died	died	0	-0.210532	tf	down	0.210532	-0	died	died	0
TFDP1_prot_CDC20_mrna	TFDP1_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.530327	tf	down	0.530327	0	died	died	0
TFDP1_prot_CDC6_mrna	TFDP1_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.342883	tf	down	0.342883	0	died	died	0
TFDP1_prot_CDCA3_mrna	TFDP1_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.303933	tf	down	0.303933	0	died	died	0
TFDP1_prot_CDCA5_mrna	TFDP1_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.396824	tf	down	0.396824	0	died	died	0
TFDP1_prot_CDK1_mrna	TFDP1_prot	CDK1_mrna	tf	0	died	died	0	0	died	died	0	-0.21584	tf	down	0.21584	0	died	died	0
TFDP1_prot_CENPN_mrna	TFDP1_prot	CENPN_mrna	tf	0	died	died	0	0	died	died	0	-0.335271	tf	down	0.335271	0	died	died	0
TFDP1_prot_CEP55_mrna	TFDP1_prot	CEP55_mrna	tf	0	died	died	0	0	died	died	0	-0.36358	tf	down	0.36358	0	died	died	0
TFDP1_prot_CHEK1_mrna	TFDP1_prot	CHEK1_mrna	tf	0	died	died	0	0	died	died	0	-0.0846193	tf	down	0.0846193	0	died	died	0
TFDP1_prot_GINS1_mrna	TFDP1_prot	GINS1_mrna	tf	0	died	died	0	0	died	died	0	-0.345907	tf	down	0.345907	0	died	died	0
TFDP1_prot_GTSE1_mrna	TFDP1_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.295927	tf	down	0.295927	0	died	died	0
TFDP1_prot_KIF23_mrna	TFDP1_prot	KIF23_mrna	tf	0	died	died	0	0	died	died	0	-0.0150591	tf	down	0.0150591	0	died	died	0
TFDP1_prot_KIF4A_mrna	TFDP1_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.133354	tf	down	0.133354	0	died	died	0
TFDP1_prot_MAD2L1_mrna	TFDP1_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.244438	tf	down	0.244438	0	died	died	0
TFDP1_prot_MYBL2_mrna	TFDP1_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.638296	tf	down	0.638296	0	died	died	0
TFDP1_prot_NEIL3_mrna	TFDP1_prot	NEIL3_mrna	tf	0	died	died	0	0	died	died	0	-0.0310277	tf	down	0.0310277	0	died	died	0
TFDP1_prot_PLK1_mrna	TFDP1_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.419907	tf	down	0.419907	0	died	died	0
TFDP1_prot_RANGAP1_mrna	TFDP1_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.305353	tf	down	0.305353	0	died	died	0
TFDP1_prot_RRM2_mrna	TFDP1_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.13644	tf	down	0.13644	0	died	died	0
TFDP1_prot_SHCBP1_mrna	TFDP1_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.49545	tf	down	0.49545	0	died	died	0
TFDP1_prot_TACC3_mrna	TFDP1_prot	TACC3_mrna	tf	0	died	died	0	0	died	died	0	-0.0337712	tf	down	0.0337712	0	died	died	0
TFDP1_prot_UBE2S_mrna	TFDP1_prot	UBE2S_mrna	tf	0	died	died	0	0	died	died	0	-0.292404	tf	down	0.292404	0	died	died	0
TFE3_prot_TRIM8_mrna	TFE3_prot	TRIM8_mrna	tf	-0	died	died	0	-0	died	died	0	0.119943	tf	up	0.119943	0	died	died	0
THOC3_prot_MYBL2_mrna	THOC3_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.10447	tf	down	0.10447	0	died	died	0
TIA1_prot_MRPL12_mrna	TIA1_prot	MRPL12_mrna	tf	0	died	died	0	0	died	died	0	-0.0323419	tf	down	0.0323419	-0	died	died	0
TIAL1_prot_CDC20_mrna	TIAL1_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.26009	tf	down	0.26009	-0	died	died	0
TIAL1_prot_CDCA5_mrna	TIAL1_prot	CDCA5_mrna	tf	0	died	died	0	0	died	died	0	-0.151163	tf	down	0.151163	0	died	died	0
TIAL1_prot_HJURP_mrna	TIAL1_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.0688386	tf	down	0.0688386	-0	died	died	0
TIAL1_prot_KIF2C_mrna	TIAL1_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.224549	tf	down	0.224549	0	died	died	0
TLE3_prot_RUNX1_mrna	TLE3_prot	RUNX1_mrna	tf	-0	died	died	0	-0	died	died	0	0.056698	tf	up	0.056698	0	died	died	0
TOMM34_prot_PSMB2_mrna	TOMM34_prot	PSMB2_mrna	tf	0	died	died	0	-0	died	died	0	-0.114166	tf	down	0.114166	0	died	died	0
TOMM34_prot_RANBP1_mrna	TOMM34_prot	RANBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.21016	tf	down	0.21016	0	died	died	0
TOMM34_prot_RECQL4_mrna	TOMM34_prot	RECQL4_mrna	tf	0	died	died	0	-0	died	died	0	-0.0776806	tf	down	0.0776806	0	died	died	0
TOPBP1_prot_CCNE2_mrna	TOPBP1_prot	CCNE2_mrna	tf	0	died	died	0	0	died	died	0	-0.0248612	tf	down	0.0248612	0	died	died	0
TOPBP1_prot_RAD51AP1_mrna	TOPBP1_prot	RAD51AP1_mrna	tf	0	died	died	0	-0	died	died	0	-0.194082	tf	down	0.194082	0	died	died	0
TOX4_prot_DDA1_mrna	TOX4_prot	DDA1_mrna	tf	0	died	died	0	0	died	died	0	-0.0336027	tf	down	0.0336027	-0	died	died	0
TOX4_prot_STIP1_mrna	TOX4_prot	STIP1_mrna	tf	-0	died	died	0	0	died	died	0	-0.0759551	tf	down	0.0759551	0	died	died	0
TP53_prot_BIRC5_mrna	TP53_prot	BIRC5_mrna	tf	0	died	died	0	0	died	died	0	-0.313212	tf	down	0.313212	0	died	died	0
TP53_prot_BLM_mrna	TP53_prot	BLM_mrna	tf	0	died	died	0	0	died	died	0	-0.121234	tf	down	0.121234	0	died	died	0
TP53_prot_CCNA2_mrna	TP53_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.452325	tf	down	0.452325	0	died	died	0
TP53_prot_CCNB1_mrna	TP53_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.188273	tf	down	0.188273	0	died	died	0
TP53_prot_CCNB2_mrna	TP53_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.426521	tf	down	0.426521	0	died	died	0
TP53_prot_CCNE1_mrna	TP53_prot	CCNE1_mrna	tf	0	died	died	0	0	died	died	0	-0.289158	tf	down	0.289158	-0	died	died	0
TP53_prot_CDK1_mrna	TP53_prot	CDK1_mrna	tf	0	died	died	0	0	died	died	0	-0.416854	tf	down	0.416854	0	died	died	0
TP53_prot_CHEK1_mrna	TP53_prot	CHEK1_mrna	tf	0	died	died	0	0	died	died	0	-0.220086	tf	down	0.220086	-0	died	died	0
TP53_prot_E2F1_mrna	TP53_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.524822	tf	down	0.524822	0	died	died	0
TP53_prot_ERBB2_mrna	TP53_prot	ERBB2_mrna	tf	-0	died	died	0	0.166525	tf	up	0.166525	-0	died	died	0	-0	died	died	0
TP53_prot_EZH2_mrna	TP53_prot	EZH2_mrna	tf	0	died	died	0	0	died	died	0	-0.00953407	tf	down	0.00953407	-0	died	died	0
TP53_prot_FOXM1_mrna	TP53_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.454825	tf	down	0.454825	0	died	died	0
TP53_prot_MCM7_mrna	TP53_prot	MCM7_mrna	tf	0	died	died	0	0	died	died	0	-0.112285	tf	down	0.112285	0	died	died	0
TP53_prot_PLK1_mrna	TP53_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.541004	tf	down	0.541004	0	died	died	0
TP53_prot_PRC1_mrna	TP53_prot	PRC1_mrna	tf	0	died	died	0	0	died	died	0	-0.0849388	tf	down	0.0849388	0	died	died	0
TP53_prot_PTTG1_mrna	TP53_prot	PTTG1_mrna	tf	0	died	died	0	0	died	died	0	-0.341708	tf	down	0.341708	0	died	died	0
TP53_prot_RAD51_mrna	TP53_prot	RAD51_mrna	tf	0	died	died	0	0	died	died	0	-0.289108	tf	down	0.289108	0	died	died	0
TP53_prot_RECQL4_mrna	TP53_prot	RECQL4_mrna	tf	0	died	died	0	0	died	died	0	-0.292489	tf	down	0.292489	0	died	died	0
TP53_prot_TCF7L2_mrna	TP53_prot	TCF7L2_mrna	tf	0	died	died	0	0	died	died	0	-0	died	died	0	-0.0227413	tf	down	0.0227413
TP53_prot_TK1_mrna	TP53_prot	TK1_mrna	tf	0	died	died	0	0	died	died	0	-0.0177315	tf	down	0.0177315	0	died	died	0
TPX2_prot_UBE2S_prot	TPX2_prot	UBE2S_prot	ppi	0	died	died	0	0	died	died	0	-0.354855	ppi	down	0.354855	0	died	died	0
TRAF4_prot_ARFGAP1_mrna	TRAF4_prot	ARFGAP1_mrna	tf	-0	died	died	0	0	died	died	0	-0.0688819	tf	down	0.0688819	0	died	died	0
TRAF4_prot_ASF1B_mrna	TRAF4_prot	ASF1B_mrna	tf	0	died	died	0	0	died	died	0	-0.196168	tf	down	0.196168	0	died	died	0
TRAF4_prot_BUB1_mrna	TRAF4_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.407991	tf	down	0.407991	0	died	died	0
TRAF4_prot_CDCA2_mrna	TRAF4_prot	CDCA2_mrna	tf	0	died	died	0	0	died	died	0	-0.180948	tf	down	0.180948	-0	died	died	0
TRAF4_prot_CDCA3_mrna	TRAF4_prot	CDCA3_mrna	tf	0	died	died	0	0	died	died	0	-0.52868	tf	down	0.52868	0	died	died	0
TRAF4_prot_CDCA8_mrna	TRAF4_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.795588	tf	down	0.795588	0	died	died	0
TRAF4_prot_FANCA_mrna	TRAF4_prot	FANCA_mrna	tf	0	died	died	0	0	died	died	0	-0.457869	tf	down	0.457869	0	died	died	0
TRAF4_prot_FOXM1_mrna	TRAF4_prot	FOXM1_mrna	tf	0	died	died	0	0	died	died	0	-0.6993	tf	down	0.6993	0	died	died	0
TRAF4_prot_GTSE1_mrna	TRAF4_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.57732	tf	down	0.57732	0	died	died	0
TRAF4_prot_HJURP_mrna	TRAF4_prot	HJURP_mrna	tf	0	died	died	0	0	died	died	0	-0.550761	tf	down	0.550761	0	died	died	0
TRAF4_prot_LMNB2_mrna	TRAF4_prot	LMNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.065479	tf	down	0.065479	0	died	died	0
TRAF4_prot_MCM7_mrna	TRAF4_prot	MCM7_mrna	tf	0	died	died	0	0	died	died	0	-0.224449	tf	down	0.224449	0	died	died	0
TRAF4_prot_MELK_mrna	TRAF4_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.742562	tf	down	0.742562	0	died	died	0
TRAF4_prot_MYBL2_mrna	TRAF4_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.894856	tf	down	0.894856	0	died	died	0
TRAF4_prot_PLK1_mrna	TRAF4_prot	PLK1_mrna	tf	0	died	died	0	0	died	died	0	-0.681347	tf	down	0.681347	0	died	died	0
TRAF4_prot_RANGAP1_mrna	TRAF4_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.49633	tf	down	0.49633	0	died	died	0
TRAF4_prot_TPX2_mrna	TRAF4_prot	TPX2_mrna	tf	0	died	died	0	0	died	died	0	-0.68043	tf	down	0.68043	0	died	died	0
TRAF4_prot_XPO5_mrna	TRAF4_prot	XPO5_mrna	tf	0	died	died	0	0	died	died	0	-0.102546	tf	down	0.102546	0	died	died	0
TRIM16_prot_E2F1_mrna	TRIM16_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.772278	tf	down	0.772278	-0	died	died	0
TRIM27_prot_CDCA8_mrna	TRIM27_prot	CDCA8_mrna	tf	0	died	died	0	0	died	died	0	-0.609079	tf	down	0.609079	0	died	died	0
TRIM27_prot_RANGAP1_mrna	TRIM27_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.430757	tf	down	0.430757	0	died	died	0
TRIM27_prot_RCC1_mrna	TRIM27_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.0314316	tf	down	0.0314316	0	died	died	0
TRIM28_prot_CBX4_mrna	TRIM28_prot	CBX4_mrna	tf	-0	died	died	0	0	died	died	0	-0	died	died	0	0.0458469	tf	up	0.0458469
TRIM28_prot_PSMD3_mrna	TRIM28_prot	PSMD3_mrna	tf	-0	died	died	0	0.289775	tf	up	0.289775	-0	died	died	0	0	died	died	0
TRIM2_prot_ID4_mrna	TRIM2_prot	ID4_mrna	tf	0	died	died	0	-0	died	died	0	-0	died	died	0	-0.0301729	tf	down	0.0301729
TRIM3_prot_ATP8B1_mrna	TRIM3_prot	ATP8B1_mrna	tf	-0.450301	tf	down	0.450301	0	died	died	0	0	died	died	0	0	died	died	0
TRMT1_prot_CDCA8_mrna	TRMT1_prot	CDCA8_mrna	tf	0	died	died	0	-0	died	died	0	-0.241004	tf	down	0.241004	0	died	died	0
TRMT1_prot_CENPN_mrna	TRMT1_prot	CENPN_mrna	tf	0	died	died	0	-0	died	died	0	-0.0532965	tf	down	0.0532965	0	died	died	0
TRMT1_prot_MYBL2_mrna	TRMT1_prot	MYBL2_mrna	tf	0	died	died	0	0	died	died	0	-0.366325	tf	down	0.366325	0	died	died	0
TTC13_prot_IGHG1_mrna	TTC13_prot	IGHG1_mrna	tf	0	died	died	0	0	died	died	0	-0.0171378	tf	down	0.0171378	-0	died	died	0
TTC13_prot_KRT7_mrna	TTC13_prot	KRT7_mrna	tf	0	died	died	0	0	died	died	0	-0	died	died	0	-0.0503928	tf	down	0.0503928
TTC13_prot_MLF2_mrna	TTC13_prot	MLF2_mrna	tf	0	died	died	0	0	died	died	0	-0.00967532	tf	down	0.00967532	-0	died	died	0
TTC13_prot_RFC3_mrna	TTC13_prot	RFC3_mrna	tf	0	died	died	0	0	died	died	0	-0.353535	tf	down	0.353535	-0	died	died	0
TTC26_prot_FUT8_mrna	TTC26_prot	FUT8_mrna	tf	-0	died	died	0	-0	died	died	0	0.00204247	tf	up	0.00204247	0	died	died	0
TTC27_prot_PSMG1_mrna	TTC27_prot	PSMG1_mrna	tf	0	died	died	0	0	died	died	0	-0.0501286	tf	down	0.0501286	-0	died	died	0
TTC8_prot_BTRC_mrna	TTC8_prot	BTRC_mrna	tf	-0	died	died	0	-0	died	died	0	0.13591	tf	up	0.13591	0	died	died	0
UACA_prot_BTRC_mrna	UACA_prot	BTRC_mrna	tf	-0	died	died	0	-0	died	died	0	0.0429056	tf	up	0.0429056	0	died	died	0
UACA_prot_FAM63A_mrna	UACA_prot	FAM63A_mrna	tf	-0	died	died	0	-0	died	died	0	0.0662293	tf	up	0.0662293	0	died	died	0
UACA_prot_INPP4B_mrna	UACA_prot	INPP4B_mrna	tf	-0	died	died	0	-0	died	died	0	0.322521	tf	up	0.322521	0	died	died	0
UACA_prot_RAD50_mrna	UACA_prot	RAD50_mrna	tf	-0	died	died	0	-0	died	died	0	0.0123207	tf	up	0.0123207	0	died	died	0
UHRF1_prot_ANLN_mrna	UHRF1_prot	ANLN_mrna	tf	0	died	died	0	0	died	died	0	-0.430426	tf	down	0.430426	0	died	died	0
UHRF1_prot_AURKA_mrna	UHRF1_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.442484	tf	down	0.442484	0	died	died	0
UHRF1_prot_BIRC5_mrna	UHRF1_prot	BIRC5_mrna	tf	0	died	died	0	-0	died	died	0	-0.281839	tf	down	0.281839	0	died	died	0
UHRF1_prot_BUB1B_mrna	UHRF1_prot	BUB1B_mrna	tf	0	died	died	0	-0	died	died	0	-0.063874	tf	down	0.063874	0	died	died	0
UHRF1_prot_BUB1_mrna	UHRF1_prot	BUB1_mrna	tf	0	died	died	0	0	died	died	0	-0.224642	tf	down	0.224642	0	died	died	0
UHRF1_prot_CCNA2_mrna	UHRF1_prot	CCNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.427159	tf	down	0.427159	0	died	died	0
UHRF1_prot_CCNB1_mrna	UHRF1_prot	CCNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.106349	tf	down	0.106349	0	died	died	0
UHRF1_prot_CCNE1_mrna	UHRF1_prot	CCNE1_mrna	tf	0	died	died	0	-0	died	died	0	-0.331218	tf	down	0.331218	0	died	died	0
UHRF1_prot_CCNE2_mrna	UHRF1_prot	CCNE2_mrna	tf	0	died	died	0	0	died	died	0	-0.1859	tf	down	0.1859	0	died	died	0
UHRF1_prot_CDC20_mrna	UHRF1_prot	CDC20_mrna	tf	0	died	died	0	0	died	died	0	-0.635137	tf	down	0.635137	0	died	died	0
UHRF1_prot_CDC25A_mrna	UHRF1_prot	CDC25A_mrna	tf	0	died	died	0	0	died	died	0	-0.338709	tf	down	0.338709	0	died	died	0
UHRF1_prot_CDC6_mrna	UHRF1_prot	CDC6_mrna	tf	0	died	died	0	0	died	died	0	-0.450124	tf	down	0.450124	0	died	died	0
UHRF1_prot_CDCA3_mrna	UHRF1_prot	CDCA3_mrna	tf	0	died	died	0	-0	died	died	0	-0.367149	tf	down	0.367149	0	died	died	0
UHRF1_prot_CDKN3_mrna	UHRF1_prot	CDKN3_mrna	tf	0	died	died	0	0	died	died	0	-0.36451	tf	down	0.36451	0	died	died	0
UHRF1_prot_CDT1_mrna	UHRF1_prot	CDT1_mrna	tf	0	died	died	0	-0	died	died	0	-0.436341	tf	down	0.436341	0	died	died	0
UHRF1_prot_CENPA_mrna	UHRF1_prot	CENPA_mrna	tf	0	died	died	0	0	died	died	0	-0.46093	tf	down	0.46093	0	died	died	0
UHRF1_prot_CEP55_mrna	UHRF1_prot	CEP55_mrna	tf	0	died	died	0	0	died	died	0	-0.441063	tf	down	0.441063	0	died	died	0
UHRF1_prot_CHEK1_mrna	UHRF1_prot	CHEK1_mrna	tf	0	died	died	0	-0	died	died	0	-0.195431	tf	down	0.195431	0	died	died	0
UHRF1_prot_DEPDC1B_mrna	UHRF1_prot	DEPDC1B_mrna	tf	0	died	died	0	0	died	died	0	-0.189913	tf	down	0.189913	0	died	died	0
UHRF1_prot_DNA2_mrna	UHRF1_prot	DNA2_mrna	tf	0	died	died	0	0	died	died	0	-0.0817775	tf	down	0.0817775	0	died	died	0
UHRF1_prot_DONSON_mrna	UHRF1_prot	DONSON_mrna	tf	0	died	died	0	0	died	died	0	-0.309305	tf	down	0.309305	0	died	died	0
UHRF1_prot_E2F1_mrna	UHRF1_prot	E2F1_mrna	tf	0	died	died	0	0	died	died	0	-0.52335	tf	down	0.52335	0	died	died	0
UHRF1_prot_EZH2_mrna	UHRF1_prot	EZH2_mrna	tf	0	died	died	0	0	died	died	0	-0.0402046	tf	down	0.0402046	0	died	died	0
UHRF1_prot_FANCD2_mrna	UHRF1_prot	FANCD2_mrna	tf	0	died	died	0	0	died	died	0	-0.0795183	tf	down	0.0795183	0	died	died	0
UHRF1_prot_GGH_mrna	UHRF1_prot	GGH_mrna	tf	0	died	died	0	-0	died	died	0	-0.093059	tf	down	0.093059	0	died	died	0
UHRF1_prot_GINS1_mrna	UHRF1_prot	GINS1_mrna	tf	0	died	died	0	0	died	died	0	-0.384235	tf	down	0.384235	0	died	died	0
UHRF1_prot_HMMR_mrna	UHRF1_prot	HMMR_mrna	tf	0	died	died	0	0	died	died	0	-0.000570437	tf	down	0.000570437	0	died	died	0
UHRF1_prot_KIF14_mrna	UHRF1_prot	KIF14_mrna	tf	0	died	died	0	-0	died	died	0	-0.0380544	tf	down	0.0380544	0	died	died	0
UHRF1_prot_KIF4A_mrna	UHRF1_prot	KIF4A_mrna	tf	0	died	died	0	0	died	died	0	-0.245408	tf	down	0.245408	0	died	died	0
UHRF1_prot_LMNB1_mrna	UHRF1_prot	LMNB1_mrna	tf	0	died	died	0	0	died	died	0	-0.0622653	tf	down	0.0622653	0	died	died	0
UHRF1_prot_MAD2L1_mrna	UHRF1_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.309178	tf	down	0.309178	0	died	died	0
UHRF1_prot_MCM10_mrna	UHRF1_prot	MCM10_mrna	tf	0	died	died	0	0	died	died	0	-0.403885	tf	down	0.403885	0	died	died	0
UHRF1_prot_MCM4_mrna	UHRF1_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.145389	tf	down	0.145389	0	died	died	0
UHRF1_prot_MELK_mrna	UHRF1_prot	MELK_mrna	tf	0	died	died	0	0	died	died	0	-0.537874	tf	down	0.537874	0	died	died	0
UHRF1_prot_MKI67_mrna	UHRF1_prot	MKI67_mrna	tf	0	died	died	0	0	died	died	0	-0.043449	tf	down	0.043449	0	died	died	0
UHRF1_prot_NEIL3_mrna	UHRF1_prot	NEIL3_mrna	tf	0	died	died	0	0	died	died	0	-0.153886	tf	down	0.153886	0	died	died	0
UHRF1_prot_NUF2_mrna	UHRF1_prot	NUF2_mrna	tf	0	died	died	0	-0	died	died	0	-0.0962559	tf	down	0.0962559	0	died	died	0
UHRF1_prot_NUSAP1_mrna	UHRF1_prot	NUSAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.040711	tf	down	0.040711	0	died	died	0
UHRF1_prot_PRC1_mrna	UHRF1_prot	PRC1_mrna	tf	0	died	died	0	-0	died	died	0	-0.0869573	tf	down	0.0869573	0	died	died	0
UHRF1_prot_RAD51_mrna	UHRF1_prot	RAD51_mrna	tf	0	died	died	0	0	died	died	0	-0.234136	tf	down	0.234136	0	died	died	0
UHRF1_prot_RFC4_mrna	UHRF1_prot	RFC4_mrna	tf	0	died	died	0	-0	died	died	0	-0.06494	tf	down	0.06494	0	died	died	0
UHRF1_prot_RRM2_mrna	UHRF1_prot	RRM2_mrna	tf	0	died	died	0	0	died	died	0	-0.229524	tf	down	0.229524	0	died	died	0
UHRF1_prot_SHCBP1_mrna	UHRF1_prot	SHCBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.633858	tf	down	0.633858	0	died	died	0
UHRF1_prot_SKP2_mrna	UHRF1_prot	SKP2_mrna	tf	0	died	died	0	0	died	died	0	-0.24735	tf	down	0.24735	0	died	died	0
UHRF1_prot_STIL_mrna	UHRF1_prot	STIL_mrna	tf	0	died	died	0	0	died	died	0	-0.238462	tf	down	0.238462	0	died	died	0
UHRF1_prot_TRIP13_mrna	UHRF1_prot	TRIP13_mrna	tf	0	died	died	0	-0	died	died	0	-0.210018	tf	down	0.210018	0	died	died	0
UHRF1_prot_ZWINT_mrna	UHRF1_prot	ZWINT_mrna	tf	0	died	died	0	0	died	died	0	-0.0390124	tf	down	0.0390124	0	died	died	0
UTP15_prot_AURKA_mrna	UTP15_prot	AURKA_mrna	tf	0	died	died	0	0	died	died	0	-0.622634	tf	down	0.622634	0	died	died	0
UTP15_prot_DBF4_mrna	UTP15_prot	DBF4_mrna	tf	0	died	died	0	0	died	died	0	-0.0374248	tf	down	0.0374248	-0	died	died	0
UTP15_prot_GNL2_mrna	UTP15_prot	GNL2_mrna	tf	0	died	died	0	0	died	died	0	-0.159469	tf	down	0.159469	-0	died	died	0
UTP15_prot_MAD2L1_mrna	UTP15_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.407547	tf	down	0.407547	0	died	died	0
UTP18_prot_LRP8_mrna	UTP18_prot	LRP8_mrna	tf	0	died	died	0	0	died	died	0	-0.0405069	tf	down	0.0405069	0	died	died	0
UTP18_prot_MAD2L1_mrna	UTP18_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.029373	tf	down	0.029373	0	died	died	0
UTRN_prot_PIK3C2A_mrna	UTRN_prot	PIK3C2A_mrna	tf	-0	died	died	0	-0	died	died	0	0.0425756	tf	up	0.0425756	0	died	died	0
UTRN_prot_PLSCR4_mrna	UTRN_prot	PLSCR4_mrna	tf	-0	died	died	0	-0	died	died	0	0.148998	tf	up	0.148998	-0	died	died	0
VAC14_prot_CCNB2_mrna	VAC14_prot	CCNB2_mrna	tf	0	died	died	0	0	died	died	0	-0.498313	tf	down	0.498313	-0	died	died	0
VARS_prot_ADRM1_mrna	VARS_prot	ADRM1_mrna	tf	0	died	died	0	0	died	died	0	-0.595488	tf	down	0.595488	0	died	died	0
VARS_prot_BOP1_mrna	VARS_prot	BOP1_mrna	tf	0	died	died	0	0	died	died	0	-0.208187	tf	down	0.208187	-0	died	died	0
VARS_prot_CCDC137_mrna	VARS_prot	CCDC137_mrna	tf	0	died	died	0	0	died	died	0	-0.042083	tf	down	0.042083	0	died	died	0
VARS_prot_CCT5_mrna	VARS_prot	CCT5_mrna	tf	0	died	died	0	0	died	died	0	-0.200864	tf	down	0.200864	0	died	died	0
VARS_prot_EIF4EBP1_mrna	VARS_prot	EIF4EBP1_mrna	tf	0	died	died	0	0	died	died	0	-0.0307326	tf	down	0.0307326	-0	died	died	0
VARS_prot_GTSE1_mrna	VARS_prot	GTSE1_mrna	tf	0	died	died	0	0	died	died	0	-0.579406	tf	down	0.579406	-0	died	died	0
VARS_prot_KIF2C_mrna	VARS_prot	KIF2C_mrna	tf	0	died	died	0	0	died	died	0	-0.78577	tf	down	0.78577	-0	died	died	0
VARS_prot_MAD2L1_mrna	VARS_prot	MAD2L1_mrna	tf	0	died	died	0	0	died	died	0	-0.46818	tf	down	0.46818	0	died	died	0
VARS_prot_MCM4_mrna	VARS_prot	MCM4_mrna	tf	0	died	died	0	0	died	died	0	-0.246032	tf	down	0.246032	0	died	died	0
VARS_prot_MTFR1_mrna	VARS_prot	MTFR1_mrna	tf	0	died	died	0	0	died	died	0	-0.226242	tf	down	0.226242	0	died	died	0
VARS_prot_PSMB2_mrna	VARS_prot	PSMB2_mrna	tf	0	died	died	0	0	died	died	0	-0.465713	tf	down	0.465713	-0	died	died	0
VARS_prot_PSMD3_mrna	VARS_prot	PSMD3_mrna	tf	-0	died	died	0	0.328137	tf	up	0.328137	-0	died	died	0	-0	died	died	0
VARS_prot_PSMG1_mrna	VARS_prot	PSMG1_mrna	tf	0	died	died	0	0	died	died	0	-0.562026	tf	down	0.562026	-0	died	died	0
VARS_prot_RANGAP1_mrna	VARS_prot	RANGAP1_mrna	tf	0	died	died	0	0	died	died	0	-0.415781	tf	down	0.415781	-0	died	died	0
VARS_prot_RCC1_mrna	VARS_prot	RCC1_mrna	tf	0	died	died	0	0	died	died	0	-0.171098	tf	down	0.171098	-0	died	died	0
